cell_id	0	1	2	3	4	5	6	7	8	9
Lnuclei-pool81-S12-K-AAGGTC	1.951361576081569e-156	1.0	1.6063585765236e-311	1.6063585765236e-311	1.6063585765236e-311	1.6063585765236e-311	1.6063585765236e-311	1.6063585765236e-311	1.6063585765236e-311	1.6063585765236e-311
Lnuclei-pool81-S12-L-TGTAGC	1.0733396500219989e-87	1.0	3.1442242252705402e-201	3.1442242252705402e-201	3.1442242252705402e-201	3.1442242252705402e-201	3.1442242252705402e-201	3.1442242252705402e-201	3.1442242252705402e-201	3.1442242252705402e-201
Lnuclei-pool81-S12-M-TTGGCA	1.0	2.866809192794347e-194	9.55e-321	9.55e-321	9.55e-321	9.55e-321	9.55e-321	9.55e-321	9.55e-321	9.55e-321
Lnuclei-pool81-S12-O-CATATG	2.191968149172046e-169	1.0	6.319438471605442e-297	6.319438471605442e-297	6.319438471605442e-297	6.319438471605442e-297	6.319438471605442e-297	6.319438471605442e-297	6.319438471605442e-297	6.319438471605442e-297
Lnuclei-pool81-S12-P-GTATAC	1.0	6.181158902747792e-190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lnuclei-pool81-S12-Q-ACCTTC	1.0	1.601832154764252e-146	1.043615699253895e-277	1.043615699253895e-277	1.043615699253895e-277	1.043615699253895e-277	1.043615699253895e-277	1.043615699253895e-277	1.043615699253895e-277	1.043615699253895e-277
Lnuclei-pool82-S13-A-TAGCTT	2.6715352029468565e-113	1.0	1.6870573795901996e-215	1.6870573795901996e-215	1.6870573795901996e-215	1.6870573795901996e-215	1.6870573795901996e-215	1.6870573795901996e-215	1.6870573795901996e-215	1.6870573795901996e-215
Lnuclei-pool82-S13-AA-GGAATG	1.2512424233244197e-35	1.0	3.770542743466005e-85	3.770542743466005e-85	3.770542743466005e-85	3.770542743466005e-85	3.770542743466005e-85	3.770542743466005e-85	3.770542743466005e-85	3.770542743466005e-85
Lnuclei-pool82-S13-B-ACTTGA	0.9999999999999858	1.788465270195245e-14	1.8583711540806631e-47	1.8583711540806631e-47	1.8583711540806631e-47	1.8583711540806631e-47	1.8583711540806631e-47	1.8583711540806631e-47	1.8583711540806631e-47	1.8583711540806631e-47
Lnuclei-pool82-S13-BB-GCTTCA	1.0	2.274477594805517e-70	3.4237160239763334e-133	3.4237160239763334e-133	3.4237160239763334e-133	3.4237160239763334e-133	3.4237160239763334e-133	3.4237160239763334e-133	3.4237160239763334e-133	3.4237160239763334e-133
Lnuclei-pool82-S13-C-GCCAAT	1.0	7.510520852797009e-38	2.865824129122333e-69	2.865824129122333e-69	2.865824129122333e-69	2.865824129122333e-69	2.865824129122333e-69	2.865824129122333e-69	2.865824129122333e-69	2.865824129122333e-69
Lnuclei-pool82-S13-CC-TCCTAT	1.0	3.052210726164202e-41	2.4644122034256476e-146	2.4644122034256476e-146	2.4644122034256476e-146	2.4644122034256476e-146	2.4644122034256476e-146	2.4644122034256476e-146	2.4644122034256476e-146	2.4644122034256476e-146
Lnuclei-pool82-S13-D-CGATGT	5.144975674617875e-40	1.0	1.7137494839214463e-124	1.7137494839214463e-124	1.7137494839214463e-124	1.7137494839214463e-124	1.7137494839214463e-124	1.7137494839214463e-124	1.7137494839214463e-124	1.7137494839214463e-124
Lnuclei-pool82-S13-DD-TAAGGC	1.0	9.08341572836463e-101	1.6180962527177717e-238	1.6180962527177717e-238	1.6180962527177717e-238	1.6180962527177717e-238	1.6180962527177717e-238	1.6180962527177717e-238	1.6180962527177717e-238	1.6180962527177717e-238
Lnuclei-pool82-S13-EE-AACCTG	1.0	4.950808224373255e-95	2.896806902359572e-218	2.896806902359572e-218	2.896806902359572e-218	2.896806902359572e-218	2.896806902359572e-218	2.896806902359572e-218	2.896806902359572e-218	2.896806902359572e-218
Lnuclei-pool82-S13-F-ATCACG	0.9999999999986073	1.3830325529463435e-12	2.000160657394547e-72	2.000160657394547e-72	2.000160657394547e-72	2.000160657394547e-72	2.000160657394547e-72	2.000160657394547e-72	2.000160657394547e-72	2.000160657394547e-72
Lnuclei-pool82-S13-FF-TTCCCG	4.866660636302963e-105	1.0	1.9788319320070612e-171	1.9788319320070612e-171	1.9788319320070612e-171	1.9788319320070612e-171	1.9788319320070612e-171	1.9788319320070612e-171	1.9788319320070612e-171	1.9788319320070612e-171
Lnuclei-pool82-S13-GG-GATCAT	2.389825171814809e-100	1.0	6.383263719039933e-186	6.383263719039933e-186	6.383263719039933e-186	6.383263719039933e-186	6.383263719039933e-186	6.383263719039933e-186	6.383263719039933e-186	6.383263719039933e-186
Lnuclei-pool82-S13-H-CAGATC	6.1089096865398156e-52	1.0	7.16036343056887e-115	7.16036343056887e-115	7.16036343056887e-115	7.16036343056887e-115	7.16036343056887e-115	7.16036343056887e-115	7.16036343056887e-115	7.16036343056887e-115
