converged	score	run	cpu_time	memory	nclusters_pred	all_vmeasure	clone_prev_MAE	clone_prev_MSE	slsbulk_clone_prev_MSE	slsbulk_vmeasure	slsbulk_clone_prev_MAE	uncertainty
1	209220.596308722	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/167/cluster_posteriors.tsv.gz	17	146	4	NA	NA	NA	NA	NA	NA	NA
1	216182.466087717	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/168/cluster_posteriors.tsv.gz	10	149	3	NA	NA	NA	NA	NA	NA	NA
1	216358.67195017	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/169/cluster_posteriors.tsv.gz	23	149	5	NA	NA	NA	NA	NA	NA	NA
1	201580.202356378	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/17/cluster_posteriors.tsv.gz	21	148	8	NA	NA	NA	NA	NA	NA	NA
1	285088.698521867	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/170/cluster_posteriors.tsv.gz	1	148	1	NA	NA	NA	NA	NA	NA	NA
1	213319.954851149	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/171/cluster_posteriors.tsv.gz	11	147	3	NA	NA	NA	NA	NA	NA	NA
1	216197.753151846	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/172/cluster_posteriors.tsv.gz	20	150	7	NA	NA	NA	NA	NA	NA	NA
1	285088.698521867	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/173/cluster_posteriors.tsv.gz	2	146	1	NA	NA	NA	NA	NA	NA	NA
1	216199.424406973	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/174/cluster_posteriors.tsv.gz	20	149	5	NA	NA	NA	NA	NA	NA	NA
1	216385.386910867	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/175/cluster_posteriors.tsv.gz	26	150	8	NA	NA	NA	NA	NA	NA	NA
1	215199.29699321	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/176/cluster_posteriors.tsv.gz	20	150	7	NA	NA	NA	NA	NA	NA	NA
1	216016.664902456	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/177/cluster_posteriors.tsv.gz	17	149	6	NA	NA	NA	NA	NA	NA	NA
1	218411.317049354	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/178/cluster_posteriors.tsv.gz	32	150	9	NA	NA	NA	NA	NA	NA	NA
1	216284.336007959	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/179/cluster_posteriors.tsv.gz	13	147	4	NA	NA	NA	NA	NA	NA	NA
1	203159.512719129	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/18/cluster_posteriors.tsv.gz	70	151	9	NA	NA	NA	NA	NA	NA	NA
1	216409.749408031	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/180/cluster_posteriors.tsv.gz	11	148	3	NA	NA	NA	NA	NA	NA	NA
1	213198.739625518	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/181/cluster_posteriors.tsv.gz	28	149	7	NA	NA	NA	NA	NA	NA	NA
1	212940.462153748	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/182/cluster_posteriors.tsv.gz	13	151	4	NA	NA	NA	NA	NA	NA	NA
1	218662.159169463	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/183/cluster_posteriors.tsv.gz	32	150	9	NA	NA	NA	NA	NA	NA	NA
1	214240.079951809	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/184/cluster_posteriors.tsv.gz	18	147	5	NA	NA	NA	NA	NA	NA	NA
1	214460.929906646	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/185/cluster_posteriors.tsv.gz	13	148	4	NA	NA	NA	NA	NA	NA	NA
1	212645.752292076	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/186/cluster_posteriors.tsv.gz	10	148	3	NA	NA	NA	NA	NA	NA	NA
1	220027.853085965	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/187/cluster_posteriors.tsv.gz	31	149	8	NA	NA	NA	NA	NA	NA	NA
1	211015.188638027	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/188/cluster_posteriors.tsv.gz	48	150	8	NA	NA	NA	NA	NA	NA	NA
1	213836.0047515	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/189/cluster_posteriors.tsv.gz	20	149	4	NA	NA	NA	NA	NA	NA	NA
1	203397.700872984	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/19/cluster_posteriors.tsv.gz	61	151	10	NA	NA	NA	NA	NA	NA	NA
1	218022.728024953	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/190/cluster_posteriors.tsv.gz	25	147	7	NA	NA	NA	NA	NA	NA	NA
1	215963.749777201	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/191/cluster_posteriors.tsv.gz	25	148	7	NA	NA	NA	NA	NA	NA	NA
1	215963.749777201	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/192/cluster_posteriors.tsv.gz	25	147	7	NA	NA	NA	NA	NA	NA	NA
1	211064.491696312	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/193/cluster_posteriors.tsv.gz	18	151	3	NA	NA	NA	NA	NA	NA	NA
1	209260.12011113	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/194/cluster_posteriors.tsv.gz	31	150	7	NA	NA	NA	NA	NA	NA	NA
1	217038.782649616	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/195/cluster_posteriors.tsv.gz	28	150	7	NA	NA	NA	NA	NA	NA	NA
1	211876.588251776	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/Lnuclei_out_hg38/cluster/0_0.95_10000/epi_basic/196/cluster_posteriors.tsv.gz	16	147	4	NA	NA	NA	NA	NA	NA	NA
