converged	score	run	cpu_time	memory	nclusters_pred	all_vmeasure	clone_prev_MAE	clone_prev_MSE	slsbulk_clone_prev_MSE	slsbulk_vmeasure	slsbulk_clone_prev_MAE	uncertainty
1	512856.428733269	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/177/cluster_posteriors.tsv.gz	15	155	5	NA	NA	NA	NA	NA	NA	NA
1	517430.403079029	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/178/cluster_posteriors.tsv.gz	20	158	7	NA	NA	NA	NA	NA	NA	NA
1	508440.175533972	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/179/cluster_posteriors.tsv.gz	2	154	1	NA	NA	NA	NA	NA	NA	NA
1	506070.905948744	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/18/cluster_posteriors.tsv.gz	68	159	7	NA	NA	NA	NA	NA	NA	NA
1	515219.312377346	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/180/cluster_posteriors.tsv.gz	15	155	6	NA	NA	NA	NA	NA	NA	NA
1	507420.526809029	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/181/cluster_posteriors.tsv.gz	11	156	3	NA	NA	NA	NA	NA	NA	NA
1	521320.177553868	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/182/cluster_posteriors.tsv.gz	20	157	8	NA	NA	NA	NA	NA	NA	NA
1	505503.514681856	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/183/cluster_posteriors.tsv.gz	8	155	2	NA	NA	NA	NA	NA	NA	NA
1	521647.160400126	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/184/cluster_posteriors.tsv.gz	21	159	8	NA	NA	NA	NA	NA	NA	NA
1	506338.046762305	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/185/cluster_posteriors.tsv.gz	6	157	2	NA	NA	NA	NA	NA	NA	NA
1	511759.069003523	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/186/cluster_posteriors.tsv.gz	14	156	5	NA	NA	NA	NA	NA	NA	NA
1	521330.301353211	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/187/cluster_posteriors.tsv.gz	20	158	8	NA	NA	NA	NA	NA	NA	NA
1	524724.36815487	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/188/cluster_posteriors.tsv.gz	22	159	9	NA	NA	NA	NA	NA	NA	NA
1	522852.333692645	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/189/cluster_posteriors.tsv.gz	22	159	9	NA	NA	NA	NA	NA	NA	NA
1	508495.192096499	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/19/cluster_posteriors.tsv.gz	59	158	8	NA	NA	NA	NA	NA	NA	NA
1	522780.588934829	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/190/cluster_posteriors.tsv.gz	23	158	8	NA	NA	NA	NA	NA	NA	NA
1	519615.351158878	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/191/cluster_posteriors.tsv.gz	20	159	8	NA	NA	NA	NA	NA	NA	NA
1	514379.182189012	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/192/cluster_posteriors.tsv.gz	12	155	6	NA	NA	NA	NA	NA	NA	NA
1	507943.055911507	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/193/cluster_posteriors.tsv.gz	8	154	4	NA	NA	NA	NA	NA	NA	NA
1	506391.158166782	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/194/cluster_posteriors.tsv.gz	5	154	2	NA	NA	NA	NA	NA	NA	NA
1	508440.175533972	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/195/cluster_posteriors.tsv.gz	2	153	1	NA	NA	NA	NA	NA	NA	NA
1	507777.142655031	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/196/cluster_posteriors.tsv.gz	7	156	3	NA	NA	NA	NA	NA	NA	NA
1	512156.391396501	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/197/cluster_posteriors.tsv.gz	10	156	5	NA	NA	NA	NA	NA	NA	NA
