converged	score	run	cpu_time	memory	nclusters_pred	all_vmeasure	clone_prev_MAE	clone_prev_MSE	slsbulk_clone_prev_MSE	slsbulk_vmeasure	slsbulk_clone_prev_MAE	uncertainty
1	500675.731627384	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/209/cluster_posteriors.tsv.gz	256	294	4	NA	NA	NA	NA	NA	NA	0
1	501688.662715448	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/21/cluster_posteriors.tsv.gz	454	302	2	NA	NA	NA	NA	NA	NA	1
1	498774.789189253	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/210/cluster_posteriors.tsv.gz	775	300	9	NA	NA	NA	NA	NA	NA	0
1	500719.488964185	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/211/cluster_posteriors.tsv.gz	160	295	3	NA	NA	NA	NA	NA	NA	0
1	503863.795536883	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/212/cluster_posteriors.tsv.gz	95	294	2	NA	NA	NA	NA	NA	NA	0
1	497264.685250095	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/213/cluster_posteriors.tsv.gz	615	294	7	NA	NA	NA	NA	NA	NA	0
1	500581.275692469	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/214/cluster_posteriors.tsv.gz	255	294	4	NA	NA	NA	NA	NA	NA	0
1	499568.761078174	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/215/cluster_posteriors.tsv.gz	431	295	6	NA	NA	NA	NA	NA	NA	0
1	497607.457786434	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/216/cluster_posteriors.tsv.gz	896	300	9	NA	NA	NA	NA	NA	NA	0
1	497914.77816034	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/217/cluster_posteriors.tsv.gz	339	295	5	NA	NA	NA	NA	NA	NA	0
1	497209.137504152	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/218/cluster_posteriors.tsv.gz	645	294	7	NA	NA	NA	NA	NA	NA	0
1	499720.589347768	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/219/cluster_posteriors.tsv.gz	174	293	3	NA	NA	NA	NA	NA	NA	0.0072463768115942
1	496983.565817235	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/22/cluster_posteriors.tsv.gz	534	303	3	NA	NA	NA	NA	NA	NA	0.00884955752212389
1	498565.86883317	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/220/cluster_posteriors.tsv.gz	247	284	4	NA	NA	NA	NA	NA	NA	0
1	498362.501636554	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/221/cluster_posteriors.tsv.gz	440	295	6	NA	NA	NA	NA	NA	NA	0
1	507941.470656797	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/222/cluster_posteriors.tsv.gz	33	292	1	NA	NA	NA	NA	NA	NA	NA
1	501391.526747171	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/223/cluster_posteriors.tsv.gz	276	294	4	NA	NA	NA	NA	NA	NA	0
1	499731.447514282	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/224/cluster_posteriors.tsv.gz	171	295	3	NA	NA	NA	NA	NA	NA	0
1	502809.4576059	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/225/cluster_posteriors.tsv.gz	91	292	2	NA	NA	NA	NA	NA	NA	0
1	500239.472350984	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/226/cluster_posteriors.tsv.gz	801	299	9	NA	NA	NA	NA	NA	NA	0
1	507941.470656797	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/227/cluster_posteriors.tsv.gz	34	292	1	NA	NA	NA	NA	NA	NA	NA
1	503970.298157461	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/228/cluster_posteriors.tsv.gz	90	293	2	NA	NA	NA	NA	NA	NA	0.5
1	503434.819996048	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/229/cluster_posteriors.tsv.gz	102	294	2	NA	NA	NA	NA	NA	NA	0
1	494056.83604378	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/23/cluster_posteriors.tsv.gz	681	304	4	NA	NA	NA	NA	NA	NA	0
1	499508.413773569	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/230/cluster_posteriors.tsv.gz	891	300	9	NA	NA	NA	NA	NA	NA	0
1	499739.859738026	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/231/cluster_posteriors.tsv.gz	326	294	5	NA	NA	NA	NA	NA	NA	0
1	501210.490997492	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/232/cluster_posteriors.tsv.gz	140	294	2	NA	NA	NA	NA	NA	NA	0
1	498269.095746433	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/233/cluster_posteriors.tsv.gz	774	298	8	NA	NA	NA	NA	NA	NA	0
1	499778.0707144	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/234/cluster_posteriors.tsv.gz	662	298	8	NA	NA	NA	NA	NA	NA	0
1	498662.255400813	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/235/cluster_posteriors.tsv.gz	277	296	4	NA	NA	NA	NA	NA	NA	0
1	500088.173156167	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/236/cluster_posteriors.tsv.gz	591	295	7	NA	NA	NA	NA	NA	NA	0
1	500265.793714474	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/237/cluster_posteriors.tsv.gz	168	293	3	NA	NA	NA	NA	NA	NA	0
1	499955.753932552	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/238/cluster_posteriors.tsv.gz	214	293	3	NA	NA	NA	NA	NA	NA	0
1	498652.591138553	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/239/cluster_posteriors.tsv.gz	496	295	6	NA	NA	NA	NA	NA	NA	0
1	491895.423947498	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/24/cluster_posteriors.tsv.gz	755	304	5	NA	NA	NA	NA	NA	NA	0
1	502906.971569655	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/240/cluster_posteriors.tsv.gz	98	294	2	NA	NA	NA	NA	NA	NA	1
1	501522.541797101	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/241/cluster_posteriors.tsv.gz	255	294	4	NA	NA	NA	NA	NA	NA	0.00943396226415094
1	499865.863288038	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/242/cluster_posteriors.tsv.gz	218	295	3	NA	NA	NA	NA	NA	NA	0
1	498981.8758532	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/243/cluster_posteriors.tsv.gz	256	294	4	NA	NA	NA	NA	NA	NA	0
1	499869.601640299	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/244/cluster_posteriors.tsv.gz	451	295	6	NA	NA	NA	NA	NA	NA	0
1	497425.427281046	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/245/cluster_posteriors.tsv.gz	539	294	7	NA	NA	NA	NA	NA	NA	0
1	503815.52931806	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/246/cluster_posteriors.tsv.gz	90	294	2	NA	NA	NA	NA	NA	NA	0
1	497720.564153559	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/247/cluster_posteriors.tsv.gz	521	295	6	NA	NA	NA	NA	NA	NA	0
1	500347.136528071	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/248/cluster_posteriors.tsv.gz	155	295	3	NA	NA	NA	NA	NA	NA	0
1	497743.757586141	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/249/cluster_posteriors.tsv.gz	827	298	8	NA	NA	NA	NA	NA	NA	0
1	490542.942648622	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/25/cluster_posteriors.tsv.gz	697	303	6	NA	NA	NA	NA	NA	NA	0
1	498101.91470024	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/250/cluster_posteriors.tsv.gz	592	294	7	NA	NA	NA	NA	NA	NA	0
1	498916.837545075	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/251/cluster_posteriors.tsv.gz	495	295	6	NA	NA	NA	NA	NA	NA	0
1	498780.395138749	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/252/cluster_posteriors.tsv.gz	274	294	4	NA	NA	NA	NA	NA	NA	0
1	507941.470656797	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/253/cluster_posteriors.tsv.gz	33	292	1	NA	NA	NA	NA	NA	NA	NA
1	507941.470656797	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/254/cluster_posteriors.tsv.gz	32	291	1	NA	NA	NA	NA	NA	NA	NA
1	498261.569236466	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/255/cluster_posteriors.tsv.gz	656	296	8	NA	NA	NA	NA	NA	NA	0
1	499979.801749064	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/256/cluster_posteriors.tsv.gz	335	296	5	NA	NA	NA	NA	NA	NA	0
1	498675.41737559	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/257/cluster_posteriors.tsv.gz	703	294	7	NA	NA	NA	NA	NA	NA	0
1	496630.32724844	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/258/cluster_posteriors.tsv.gz	353	296	5	NA	NA	NA	NA	NA	NA	0
1	500531.153702897	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/259/cluster_posteriors.tsv.gz	243	294	4	NA	NA	NA	NA	NA	NA	0
1	488998.896177226	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/26/cluster_posteriors.tsv.gz	761	303	7	NA	NA	NA	NA	NA	NA	0
1	498330.602755222	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/260/cluster_posteriors.tsv.gz	281	295	4	NA	NA	NA	NA	NA	NA	0
1	499412.408984219	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/261/cluster_posteriors.tsv.gz	268	294	4	NA	NA	NA	NA	NA	NA	0
1	496673.258159298	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/262/cluster_posteriors.tsv.gz	444	295	5	NA	NA	NA	NA	NA	NA	0
1	501988.790769858	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/263/cluster_posteriors.tsv.gz	162	285	3	NA	NA	NA	NA	NA	NA	0
1	499739.859738026	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/264/cluster_posteriors.tsv.gz	326	296	5	NA	NA	NA	NA	NA	NA	0
1	499653.736085204	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/265/cluster_posteriors.tsv.gz	815	300	9	NA	NA	NA	NA	NA	NA	0
1	498504.357390775	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/266/cluster_posteriors.tsv.gz	431	296	5	NA	NA	NA	NA	NA	NA	0
1	507941.470656797	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/267/cluster_posteriors.tsv.gz	33	291	1	NA	NA	NA	NA	NA	NA	NA
1	499944.825351632	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/268/cluster_posteriors.tsv.gz	362	296	5	NA	NA	NA	NA	NA	NA	0
1	507941.470656797	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/269/cluster_posteriors.tsv.gz	34	282	1	NA	NA	NA	NA	NA	NA	NA
1	486313.497455326	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/27/cluster_posteriors.tsv.gz	840	304	8	NA	NA	NA	NA	NA	NA	0
1	497105.798232418	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/270/cluster_posteriors.tsv.gz	251	295	4	NA	NA	NA	NA	NA	NA	0
1	507941.470656797	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/271/cluster_posteriors.tsv.gz	33	291	1	NA	NA	NA	NA	NA	NA	NA
1	500167.652333991	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/272/cluster_posteriors.tsv.gz	173	295	3	NA	NA	NA	NA	NA	NA	0
1	500486.755830145	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/273/cluster_posteriors.tsv.gz	187	293	3	NA	NA	NA	NA	NA	NA	0
1	497069.779002723	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/274/cluster_posteriors.tsv.gz	466	294	6	NA	NA	NA	NA	NA	NA	0
1	500192.081963177	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/275/cluster_posteriors.tsv.gz	564	288	7	NA	NA	NA	NA	NA	NA	0
1	499670.80579507	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/276/cluster_posteriors.tsv.gz	387	296	5	NA	NA	NA	NA	NA	NA	0
1	496927.533787966	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/277/cluster_posteriors.tsv.gz	566	285	7	NA	NA	NA	NA	NA	NA	0
1	499187.313327316	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/278/cluster_posteriors.tsv.gz	246	285	4	NA	NA	NA	NA	NA	NA	0
1	500120.864036212	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/279/cluster_posteriors.tsv.gz	712	298	8	NA	NA	NA	NA	NA	NA	0
1	485631.461609533	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/28/cluster_posteriors.tsv.gz	862	302	9	NA	NA	NA	NA	NA	NA	0
1	507941.470656797	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/280/cluster_posteriors.tsv.gz	33	292	1	NA	NA	NA	NA	NA	NA	NA
1	502742.685109924	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/281/cluster_posteriors.tsv.gz	110	293	2	NA	NA	NA	NA	NA	NA	0
1	500129.810067151	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/282/cluster_posteriors.tsv.gz	181	293	3	NA	NA	NA	NA	NA	NA	0
1	498584.747437496	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/283/cluster_posteriors.tsv.gz	675	298	8	NA	NA	NA	NA	NA	NA	0
1	497546.535162799	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/284/cluster_posteriors.tsv.gz	311	295	4	NA	NA	NA	NA	NA	NA	0
1	498384.878547953	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/285/cluster_posteriors.tsv.gz	812	300	9	NA	NA	NA	NA	NA	NA	0
1	500371.355857641	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/286/cluster_posteriors.tsv.gz	447	285	6	NA	NA	NA	NA	NA	NA	0
1	497976.756147451	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/287/cluster_posteriors.tsv.gz	364	296	5	NA	NA	NA	NA	NA	NA	0
1	499739.859738026	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/288/cluster_posteriors.tsv.gz	323	296	5	NA	NA	NA	NA	NA	NA	0
1	499693.632875108	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/289/cluster_posteriors.tsv.gz	256	294	4	NA	NA	NA	NA	NA	NA	0
1	483640.93317828	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/29/cluster_posteriors.tsv.gz	912	303	10	NA	NA	NA	NA	NA	NA	0
1	499416.115794359	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/290/cluster_posteriors.tsv.gz	800	299	9	NA	NA	NA	NA	NA	NA	0
1	498183.573010328	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/291/cluster_posteriors.tsv.gz	450	295	6	NA	NA	NA	NA	NA	NA	0
1	498054.733892828	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/292/cluster_posteriors.tsv.gz	703	298	8	NA	NA	NA	NA	NA	NA	0
1	500355.009357465	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/293/cluster_posteriors.tsv.gz	673	296	8	NA	NA	NA	NA	NA	NA	0
1	502283.764943653	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/294/cluster_posteriors.tsv.gz	93	294	2	NA	NA	NA	NA	NA	NA	0
1	500394.762170067	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/295/cluster_posteriors.tsv.gz	162	294	3	NA	NA	NA	NA	NA	NA	0
1	500732.410864527	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/296/cluster_posteriors.tsv.gz	270	294	4	NA	NA	NA	NA	NA	NA	0
1	499778.0707144	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/297/cluster_posteriors.tsv.gz	657	298	8	NA	NA	NA	NA	NA	NA	0
1	497693.399460701	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/298/cluster_posteriors.tsv.gz	355	285	5	NA	NA	NA	NA	NA	NA	0
1	499739.859738026	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/299/cluster_posteriors.tsv.gz	329	296	5	NA	NA	NA	NA	NA	NA	0
1	507361.566940803	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/3/cluster_posteriors.tsv.gz	543	304	3	NA	NA	NA	NA	NA	NA	0
1	507941.207911263	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/30/cluster_posteriors.tsv.gz	347	304	1	NA	NA	NA	NA	NA	NA	NA
1	497996.38420289	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/300/cluster_posteriors.tsv.gz	478	294	6	NA	NA	NA	NA	NA	NA	0
1	502729.347894893	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/301/cluster_posteriors.tsv.gz	107	283	2	NA	NA	NA	NA	NA	NA	0
1	499739.859738026	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/302/cluster_posteriors.tsv.gz	330	284	5	NA	NA	NA	NA	NA	NA	0
1	500280.766108319	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/303/cluster_posteriors.tsv.gz	238	293	3	NA	NA	NA	NA	NA	NA	0
1	499739.859738026	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/304/cluster_posteriors.tsv.gz	325	295	5	NA	NA	NA	NA	NA	NA	0
1	499583.882826613	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/305/cluster_posteriors.tsv.gz	565	285	7	NA	NA	NA	NA	NA	NA	0
1	499290.668167323	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/306/cluster_posteriors.tsv.gz	307	294	4	NA	NA	NA	NA	NA	NA	0
1	507941.470656797	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/307/cluster_posteriors.tsv.gz	32	282	1	NA	NA	NA	NA	NA	NA	NA
1	500247.883190434	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/308/cluster_posteriors.tsv.gz	600	294	7	NA	NA	NA	NA	NA	NA	0
1	507941.470656797	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/309/cluster_posteriors.tsv.gz	34	292	1	NA	NA	NA	NA	NA	NA	NA
1	500609.060701116	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/31/cluster_posteriors.tsv.gz	436	295	6	NA	NA	NA	NA	NA	NA	0
1	498766.69659828	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/310/cluster_posteriors.tsv.gz	350	295	5	NA	NA	NA	NA	NA	NA	0
1	499230.38390981	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/311/cluster_posteriors.tsv.gz	710	298	8	NA	NA	NA	NA	NA	NA	0
1	502348.991184376	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/312/cluster_posteriors.tsv.gz	338	295	5	NA	NA	NA	NA	NA	NA	0
1	500602.10877891	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/313/cluster_posteriors.tsv.gz	774	300	9	NA	NA	NA	NA	NA	NA	0
1	498768.676219071	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/314/cluster_posteriors.tsv.gz	788	296	8	NA	NA	NA	NA	NA	NA	0
1	497993.369007083	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/315/cluster_posteriors.tsv.gz	433	295	5	NA	NA	NA	NA	NA	NA	0
1	496835.16001461	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/316/cluster_posteriors.tsv.gz	1023	299	9	NA	NA	NA	NA	NA	NA	0
1	503457.940396185	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/317/cluster_posteriors.tsv.gz	92	283	2	NA	NA	NA	NA	NA	NA	1
1	498495.929696633	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/318/cluster_posteriors.tsv.gz	383	295	5	NA	NA	NA	NA	NA	NA	0
1	498435.620706838	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/319/cluster_posteriors.tsv.gz	530	294	6	NA	NA	NA	NA	NA	NA	0
1	499217.405681209	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/32/cluster_posteriors.tsv.gz	391	285	5	NA	NA	NA	NA	NA	NA	0
1	498197.500806509	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/320/cluster_posteriors.tsv.gz	645	294	7	NA	NA	NA	NA	NA	NA	0
1	498458.156924137	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/321/cluster_posteriors.tsv.gz	258	294	4	NA	NA	NA	NA	NA	NA	0
1	499604.211346877	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_region/322/cluster_posteriors.tsv.gz	564	295	7	NA	NA	NA	NA	NA	NA	0
