cell_id	0	1	2	3	4	5	6	7	8	9
Lnuclei-pool86-S17-AA-GGAATG	3.129131517367086e-95	1.0	2.8429772273315423e-142	2.8429772273315423e-142	2.8429772273315423e-142	2.8429772273315423e-142	2.8429772273315423e-142	2.8429772273315423e-142	2.8429772273315423e-142	2.8429772273315423e-142
Lnuclei-pool86-S17-B-ACTTGA	2.8537183595282977e-159	1.0	8.580572886333017e-181	8.580572886333017e-181	8.580572886333017e-181	8.580572886333017e-181	8.580572886333017e-181	8.580572886333017e-181	8.580572886333017e-181	8.580572886333017e-181
Lnuclei-pool86-S17-BB-GCTTCA	1.0462982304049192e-198	1.0	4.331593997421314e-208	4.331593997421314e-208	4.331593997421314e-208	4.331593997421314e-208	4.331593997421314e-208	4.331593997421314e-208	4.331593997421314e-208	4.331593997421314e-208
Lnuclei-pool86-S17-C-GCCAAT	1.0	7.592717911622221e-104	1.951568474854978e-162	1.951568474854978e-162	1.951568474854978e-162	1.951568474854978e-162	1.951568474854978e-162	1.951568474854978e-162	1.951568474854978e-162	1.951568474854978e-162
Lnuclei-pool86-S17-CC-TCCTAT	1.0	7.906789786414715e-200	2.1167072388234009e-271	2.1167072388234009e-271	2.1167072388234009e-271	2.1167072388234009e-271	2.1167072388234009e-271	2.1167072388234009e-271	2.1167072388234009e-271	2.1167072388234009e-271
Lnuclei-pool86-S17-D-CGATGT	5.732822450671575e-199	1.0	1.520611718387272e-185	1.520611718387272e-185	1.520611718387272e-185	1.520611718387272e-185	1.520611718387272e-185	1.520611718387272e-185	1.520611718387272e-185	1.520611718387272e-185
Lnuclei-pool86-S17-DD-TAAGGC	1.2765875489614787e-170	1.0	1.2063046731234884e-223	1.2063046731234884e-223	1.2063046731234884e-223	1.2063046731234884e-223	1.2063046731234884e-223	1.2063046731234884e-223	1.2063046731234884e-223	1.2063046731234884e-223
Lnuclei-pool86-S17-EE-AACCTG	1.616087166183063e-128	1.0	4.5150689485528517e-147	4.5150689485528517e-147	4.5150689485528517e-147	4.5150689485528517e-147	4.5150689485528517e-147	4.5150689485528517e-147	4.5150689485528517e-147	4.5150689485528517e-147
Lnuclei-pool86-S17-FF-TTCCCG	1.0	1.5762477130950286e-208	8.83500475044229e-217	8.83500475044229e-217	8.83500475044229e-217	8.83500475044229e-217	8.83500475044229e-217	8.83500475044229e-217	8.83500475044229e-217	8.83500475044229e-217
Lnuclei-pool86-S17-HH-GCACTT	3.997129014770616e-213	1.0	2.2633571085758422e-271	2.2633571085758422e-271	2.2633571085758422e-271	2.2633571085758422e-271	2.2633571085758422e-271	2.2633571085758422e-271	2.2633571085758422e-271	2.2633571085758422e-271
Lnuclei-pool86-S17-I-CTTGTA	1.522346169024443e-215	1.0	3.441895839090402e-264	3.441895839090402e-264	3.441895839090402e-264	3.441895839090402e-264	3.441895839090402e-264	3.441895839090402e-264	3.441895839090402e-264	3.441895839090402e-264
Lnuclei-pool86-S17-J-GACGAG	7.704077258589047e-49	1.0	3.1327964643192594e-88	3.1327964643192594e-88	3.1327964643192594e-88	3.1327964643192594e-88	3.1327964643192594e-88	3.1327964643192594e-88	3.1327964643192594e-88	3.1327964643192594e-88
Lnuclei-pool86-S17-K-AAGGTC	1.1980112637346084e-123	1.0	1.8335693845936404e-146	1.8335693845936404e-146	1.8335693845936404e-146	1.8335693845936404e-146	1.8335693845936404e-146	1.8335693845936404e-146	1.8335693845936404e-146	1.8335693845936404e-146
Lnuclei-pool86-S17-L-TGTAGC	7.158240467668814e-160	1.0	6.376402182863189e-180	6.376402182863189e-180	6.376402182863189e-180	6.376402182863189e-180	6.376402182863189e-180	6.376402182863189e-180	6.376402182863189e-180	6.376402182863189e-180
Lnuclei-pool86-S17-M-TTGGCA	4.690989873604576e-157	1.0	3.226987522117862e-201	3.226987522117862e-201	3.226987522117862e-201	3.226987522117862e-201	3.226987522117862e-201	3.226987522117862e-201	3.226987522117862e-201	3.226987522117862e-201
Lnuclei-pool86-S17-O-CATATG	1.0	3.0552489569125133e-68	6.888093939426787e-85	6.888093939426787e-85	6.888093939426787e-85	6.888093939426787e-85	6.888093939426787e-85	6.888093939426787e-85	6.888093939426787e-85	6.888093939426787e-85
Lnuclei-pool86-S17-P-GTATAC	6.032132610911082e-216	1.0	1.0692179482759343e-272	1.0692179482759343e-272	1.0692179482759343e-272	1.0692179482759343e-272	1.0692179482759343e-272	1.0692179482759343e-272	1.0692179482759343e-272	1.0692179482759343e-272
Lnuclei-pool86-S17-Q-ACCTTC	1.0	5.036489398633108e-117	2.152675087089557e-157	2.152675087089557e-157	2.152675087089557e-157	2.152675087089557e-157	2.152675087089557e-157	2.152675087089557e-157	2.152675087089557e-157	2.152675087089557e-157
Lnuclei-pool86-S17-R-CTTCCA	1.0	5.666904301790498e-209	3.3442436210946414e-211	3.3442436210946414e-211	3.3442436210946414e-211	3.3442436210946414e-211	3.3442436210946414e-211	3.3442436210946414e-211	3.3442436210946414e-211	3.3442436210946414e-211
Lnuclei-pool86-S17-S-CGAATG	9.606930230264988e-279	1.0	1.2091958358382697e-284	1.2091958358382697e-284	1.2091958358382697e-284	1.2091958358382697e-284	1.2091958358382697e-284	1.2091958358382697e-284	1.2091958358382697e-284	1.2091958358382697e-284
Lnuclei-pool86-S17-T-AGCATC	2.035315226994848e-130	1.0	9.120983639151762e-183	9.120983639151762e-183	9.120983639151762e-183	9.120983639151762e-183	9.120983639151762e-183	9.120983639151762e-183	9.120983639151762e-183	9.120983639151762e-183
Lnuclei-pool86-S17-U-TACCGA	8.975625727057134e-166	1.0	7.157116260665781e-191	7.157116260665781e-191	7.157116260665781e-191	7.157116260665781e-191	7.157116260665781e-191	7.157116260665781e-191	7.157116260665781e-191	7.157116260665781e-191
Lnuclei-pool86-S17-V-CAAGGA	1.7783923709227093e-104	1.0	1.0870985402530123e-171	1.0870985402530123e-171	1.0870985402530123e-171	1.0870985402530123e-171	1.0870985402530123e-171	1.0870985402530123e-171	1.0870985402530123e-171	1.0870985402530123e-171
Lnuclei-pool86-S17-X-CCGTAA	1.0	9.196065126428434e-162	4.505448275760584e-192	4.505448275760584e-192	4.505448275760584e-192	4.505448275760584e-192	4.505448275760584e-192	4.505448275760584e-192	4.505448275760584e-192	4.505448275760584e-192
Lnuclei-pool86-S17-Y-ATAGAC	6.9682712343987904e-65	1.0	1.652776552042011e-72	1.652776552042011e-72	1.652776552042011e-72	1.652776552042011e-72	1.652776552042011e-72	1.652776552042011e-72	1.652776552042011e-72	1.652776552042011e-72
Lnuclei-pool86-S17-Z-AGGTCT	4.675069870044761e-137	1.0	6.410681314957016e-196	6.410681314957016e-196	6.410681314957016e-196	6.410681314957016e-196	6.410681314957016e-196	6.410681314957016e-196	6.410681314957016e-196	6.410681314957016e-196
Lnuclei-pool87-S18-A-TAGCTT	5.068316681081429e-177	1.0	2.5375442801140536e-192	2.5375442801140536e-192	2.5375442801140536e-192	2.5375442801140536e-192	2.5375442801140536e-192	2.5375442801140536e-192	2.5375442801140536e-192	2.5375442801140536e-192
Lnuclei-pool87-S18-AA-GGAATG	1.0	1.077028680240583e-61	1.690485337021266e-91	1.690485337021266e-91	1.690485337021266e-91	1.690485337021266e-91	1.690485337021266e-91	1.690485337021266e-91	1.690485337021266e-91	1.690485337021266e-91
Lnuclei-pool87-S18-B-ACTTGA	1.0	1.2223026760949257e-182	1.1407371412078277e-189	1.1407371412078277e-189	1.1407371412078277e-189	1.1407371412078277e-189	1.1407371412078277e-189	1.1407371412078277e-189	1.1407371412078277e-189	1.1407371412078277e-189
Lnuclei-pool87-S18-BB-GCTTCA	1.0	7.012567442532929e-143	4.986617882348345e-183	4.986617882348345e-183	4.986617882348345e-183	4.986617882348345e-183	4.986617882348345e-183	4.986617882348345e-183	4.986617882348345e-183	4.986617882348345e-183
Lnuclei-pool87-S18-C-GCCAAT	1.0	1.6429733272670222e-81	2.943706889479591e-135	2.943706889479591e-135	2.943706889479591e-135	2.943706889479591e-135	2.943706889479591e-135	2.943706889479591e-135	2.943706889479591e-135	2.943706889479591e-135
Lnuclei-pool87-S18-D-CGATGT	9.566328958029881e-122	1.0	1.7714038880110684e-160	1.7714038880110684e-160	1.7714038880110684e-160	1.7714038880110684e-160	1.7714038880110684e-160	1.7714038880110684e-160	1.7714038880110684e-160	1.7714038880110684e-160
Lnuclei-pool87-S18-DD-TAAGGC	1.0	6.135258864886076e-100	6.644248186598505e-145	6.644248186598505e-145	6.644248186598505e-145	6.644248186598505e-145	6.644248186598505e-145	6.644248186598505e-145	6.644248186598505e-145	6.644248186598505e-145
Lnuclei-pool87-S18-EE-AACCTG	3.1255953959871733e-164	1.0	1.8258516341274442e-191	1.8258516341274442e-191	1.8258516341274442e-191	1.8258516341274442e-191	1.8258516341274442e-191	1.8258516341274442e-191	1.8258516341274442e-191	1.8258516341274442e-191
Lnuclei-pool87-S18-F-ATCACG	1.0	2.7119232535290165e-124	6.649241516708523e-208	6.649241516708523e-208	6.649241516708523e-208	6.649241516708523e-208	6.649241516708523e-208	6.649241516708523e-208	6.649241516708523e-208	6.649241516708523e-208
Lnuclei-pool87-S18-FF-TTCCCG	9.564356782036363e-176	1.0	2.8418149945554827e-202	2.8418149945554827e-202	2.8418149945554827e-202	2.8418149945554827e-202	2.8418149945554827e-202	2.8418149945554827e-202	2.8418149945554827e-202	2.8418149945554827e-202
Lnuclei-pool87-S18-GG-GATCAT	1.2842496546446063e-211	1.0	3.9052158954927916e-283	3.9052158954927916e-283	3.9052158954927916e-283	3.9052158954927916e-283	3.9052158954927916e-283	3.9052158954927916e-283	3.9052158954927916e-283	3.9052158954927916e-283
Lnuclei-pool87-S18-H-CAGATC	1.9569599155881922e-98	1.0	3.8273876912567317e-106	3.8273876912567317e-106	3.8273876912567317e-106	3.8273876912567317e-106	3.8273876912567317e-106	3.8273876912567317e-106	3.8273876912567317e-106	3.8273876912567317e-106
Lnuclei-pool87-S18-HH-GCACTT	1.0	1.5974559219368734e-205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lnuclei-pool87-S18-I-CTTGTA	1.0	5.21989286598213e-95	3.018054759137856e-132	3.018054759137856e-132	3.018054759137856e-132	3.018054759137856e-132	3.018054759137856e-132	3.018054759137856e-132	3.018054759137856e-132	3.018054759137856e-132
Lnuclei-pool87-S18-J-GACGAG	6.227834462271578e-117	1.0	1.6770182320440894e-126	1.6770182320440894e-126	1.6770182320440894e-126	1.6770182320440894e-126	1.6770182320440894e-126	1.6770182320440894e-126	1.6770182320440894e-126	1.6770182320440894e-126
Lnuclei-pool87-S18-K-AAGGTC	4.465167426676752e-165	1.0	1.5843140606978953e-216	1.5843140606978953e-216	1.5843140606978953e-216	1.5843140606978953e-216	1.5843140606978953e-216	1.5843140606978953e-216	1.5843140606978953e-216	1.5843140606978953e-216
Lnuclei-pool87-S18-L-TGTAGC	4.654140417090208e-96	1.0	1.619407024878501e-145	1.619407024878501e-145	1.619407024878501e-145	1.619407024878501e-145	1.619407024878501e-145	1.619407024878501e-145	1.619407024878501e-145	1.619407024878501e-145
Lnuclei-pool87-S18-M-TTGGCA	4.6670535089999306e-232	1.0	7.62729585038631e-232	7.62729585038631e-232	7.62729585038631e-232	7.62729585038631e-232	7.62729585038631e-232	7.62729585038631e-232	7.62729585038631e-232	7.62729585038631e-232
Lnuclei-pool87-S18-N-CTACTG	2.3766144601940238e-181	1.0	2.2924103572329126e-218	2.2924103572329126e-218	2.2924103572329126e-218	2.2924103572329126e-218	2.2924103572329126e-218	2.2924103572329126e-218	2.2924103572329126e-218	2.2924103572329126e-218
Lnuclei-pool87-S18-O-CATATG	3.075888119409777e-165	1.0	1.695139640004955e-215	1.695139640004955e-215	1.695139640004955e-215	1.695139640004955e-215	1.695139640004955e-215	1.695139640004955e-215	1.695139640004955e-215	1.695139640004955e-215
Lnuclei-pool87-S18-P-GTATAC	2.226328351438294e-137	1.0	4.8505165407118285e-219	4.8505165407118285e-219	4.8505165407118285e-219	4.8505165407118285e-219	4.8505165407118285e-219	4.8505165407118285e-219	4.8505165407118285e-219	4.8505165407118285e-219
Lnuclei-pool87-S18-R-CTTCCA	1.0	2.4750402583715802e-160	6.279386913758385e-203	6.279386913758385e-203	6.279386913758385e-203	6.279386913758385e-203	6.279386913758385e-203	6.279386913758385e-203	6.279386913758385e-203	6.279386913758385e-203
Lnuclei-pool87-S18-S-CGAATG	2.56017034125283e-68	1.0	7.398638556660848e-71	7.398638556660848e-71	7.398638556660848e-71	7.398638556660848e-71	7.398638556660848e-71	7.398638556660848e-71	7.398638556660848e-71	7.398638556660848e-71
Lnuclei-pool87-S18-T-AGCATC	1.0	4.188811878779678e-102	4.0712858816423946e-164	4.0712858816423946e-164	4.0712858816423946e-164	4.0712858816423946e-164	4.0712858816423946e-164	4.0712858816423946e-164	4.0712858816423946e-164	4.0712858816423946e-164
Lnuclei-pool87-S18-V-CAAGGA	6.40691828927119e-182	1.0	1.2453168261404846e-192	1.2453168261404846e-192	1.2453168261404846e-192	1.2453168261404846e-192	1.2453168261404846e-192	1.2453168261404846e-192	1.2453168261404846e-192	1.2453168261404846e-192
Lnuclei-pool87-S18-X-CCGTAA	1.126616234340228e-142	1.0	1.3269211208342862e-173	1.3269211208342862e-173	1.3269211208342862e-173	1.3269211208342862e-173	1.3269211208342862e-173	1.3269211208342862e-173	1.3269211208342862e-173	1.3269211208342862e-173
Lnuclei-pool87-S18-Y-ATAGAC	1.592078600858067e-194	1.0	4.161716506672328e-185	4.161716506672328e-185	4.161716506672328e-185	4.161716506672328e-185	4.161716506672328e-185	4.161716506672328e-185	4.161716506672328e-185	4.161716506672328e-185
